t,ax,ay,az,vl,vm,vn
26626.0,-0.0156,0.0054,1.0154,3.9673,-4.2114,-2.1362
26636.0,-0.0242,0.0,1.0142,3.9673,-4.1504,-2.1362
26646.0,-0.0186,0.0004,1.0121,3.9673,-4.2114,-2.3193
26655.0,-0.0177,0.0018,1.0104,4.0283,-4.3335,-2.2583
26665.0,-0.0106,0.0072,1.0127,3.8452,-4.1504,-2.0752
26675.0,-0.0336,0.0029,1.0123,3.9673,-4.0894,-2.0752
26684.0,-0.0214,0.0121,1.0117,3.9062,-4.2114,-2.1973
26694.0,-0.0173,0.0072,1.0109,3.9062,-4.0894,-2.1362
26704.0,-0.0165,0.0009,1.0149,3.7231,-4.0894,-2.1973
26714.0,-0.0266,0.0071,1.012,3.9062,-4.2114,-2.4414
26723.0,-0.0082,0.004,1.0145,3.9062,-4.1504,-2.1362
26733.0,-0.0209,-0.0042,1.0112,3.7842,-4.0283,-1.8311
26742.0,-0.0066,-0.0172,1.0134,3.9062,-4.1504,-2.2583
26752.0,-0.0413,-0.0012,1.0126,3.7842,-4.1504,-3.54
26762.0,-0.0061,0.0042,1.0115,3.7231,-4.0283,-3.2349
26772.0,-0.0173,0.0115,1.0123,3.7231,-3.9673,-3.54
26781.0,-0.0229,0.0084,1.012,3.7231,-3.9673,-3.6011
26791.0,-0.0305,0.0027,1.0126,3.7842,-3.9673,-2.6245
26801.0,-0.0258,-0.0123,1.0134,3.54,-3.9062,-2.5635
26810.0,-0.0081,0.0017,1.0107,3.6011,-4.0283,-3.3569
26820.0,0.0027,-0.0038,1.0106,3.54,-4.0283,-3.479
26830.0,-0.0175,0.0099,1.0126,3.9673,-4.0894,-3.8452
26840.0,-0.012,0.0118,1.0104,3.8452,-4.0283,-3.7231
26850.0,-0.0121,0.0022,1.0117,3.7842,-3.9062,-3.2959
26859.0,-0.0098,0.0103,1.0134,3.6011,-3.8452,-3.6621
26869.0,-0.0233,0.0066,1.0146,3.6011,-3.9673,-3.6621
26879.0,0.0095,0.0088,1.0101,3.54,-3.9062,-3.6011
26888.0,-0.006,0.0028,1.0123,3.7231,-3.7842,-3.479
26898.0,0.0074,0.0117,1.0093,3.7231,-3.8452,-3.6621
26908.0,0.0015,-0.0015,1.0133,3.7842,-3.8452,-3.418
26917.0,0.0017,0.0096,1.0117,3.6011,-3.9062,-4.0894
26927.0,0.0104,0.0139,1.0125,3.2959,-4.0894,-4.8828
26937.0,-0.0063,0.0073,1.0137,3.479,-3.9673,-5.127
26947.0,0.0155,0.0112,1.0111,3.54,-4.2114,-5.249
26956.0,-0.0214,0.0055,1.0131,3.479,-4.2114,-4.8828
26966.0,0.0073,0.0071,1.0106,3.418,-4.1504,-4.3945
26976.0,0.0016,0.0049,1.0107,3.479,-4.1504,-3.7842
26986.0,0.0017,0.0109,1.0126,3.54,-4.0894,-3.54
26995.0,0.0156,0.0018,1.0112,3.479,-4.3335,-3.0518
27005.0,0.0111,0.005,1.0167,3.479,-4.2725,-3.2349
27015.0,0.0167,-0.0006,1.0093,3.418,-4.3945,-3.1738
27025.0,0.0216,0.0081,1.0126,3.54,-4.2725,-3.418
27034.0,0.0129,-0.0012,1.0149,3.6011,-4.3335,-3.7842
27044.0,0.0201,0.001,1.011,3.54,-4.6387,-4.8828
27054.0,-0.0063,0.005,1.0176,3.54,-4.7607,-5.7983
27063.0,0.0142,0.0026,1.0111,3.418,-4.8218,-6.2866
27073.0,0.0106,0.0078,1.0134,3.54,-4.6997,-6.1035
27083.0,0.0153,0.016,1.0166,3.7231,-4.5776,-6.1035
27092.0,0.0046,0.0222,1.0133,3.7842,-4.6997,-5.3711
27102.0,0.0205,0.0177,1.0115,3.7842,-4.8218,-4.1504
27112.0,0.0132,0.0085,1.0149,3.7231,-4.9438,-3.2349
27122.0,0.0006,0.0125,1.0117,3.6621,-5.249,-3.2349
27131.0,0.0306,-0.0033,1.011,3.6621,-5.188,-2.7466
27141.0,0.0311,0.0063,1.0072,3.6621,-5.188,-2.9907
27151.0,0.0448,0.0096,1.0142,3.6621,-5.127,-2.9907
27161.0,0.0259,0.016,1.015,3.7231,-4.8828,-2.6855
27170.0,0.0255,0.004,1.0159,3.7842,-4.8218,-2.0752
27180.0,0.0199,0.0068,1.01,4.2114,-5.0049,-1.4038
27190.0,0.0304,0.0125,1.0115,3.9673,-4.8828,-1.3428
27200.0,0.0094,0.0077,1.0107,4.0283,-4.4556,-0.9155
27209.0,0.051,-0.0028,1.0134,3.8452,-4.3945,-0.4883
27219.0,0.0294,0.0007,1.01,3.6011,-4.3945,-0.9155
27229.0,0.0404,0.0101,1.0099,3.6011,-4.3945,-1.4648
27238.0,0.0518,-0.0007,1.0139,3.479,-4.3945,-1.3428
27248.0,0.0226,0.0024,1.0101,3.6011,-4.5166,-1.6479
27258.0,0.0466,-0.0028,1.0105,3.479,-4.2725,-1.77
27267.0,0.0304,-0.0004,1.0115,3.7231,-4.1504,-1.9531
27277.0,0.0352,-0.0004,1.0087,3.8452,-4.1504,-2.0752
27287.0,0.0367,-0.0063,1.0083,3.7231,-3.7842,-2.4414
27297.0,0.0367,-0.015,1.0129,3.6011,-3.7842,-2.5024
27306.0,0.0507,-0.0115,1.0123,3.6621,-3.7231,-2.6855
27316.0,0.0437,0.004,1.0122,3.7231,-3.6621,-3.1128
27326.0,0.041,0.0026,1.0134,3.7842,-3.6621,-2.7466
27335.0,0.047,-0.0011,1.0131,3.9673,-3.7231,-2.8076
27345.0,0.0645,0.0015,1.0123,3.6621,-3.7231,-2.6855
27355.0,0.0511,0.0,1.0121,3.54,-3.6621,-2.7466
27365.0,0.0363,-0.0031,1.0134,3.6621,-3.7231,-3.1128
27374.0,0.0543,0.0011,1.0106,3.6621,-3.8452,-2.9907
27384.0,0.0377,0.0045,1.0135,3.7231,-3.7231,-2.6855
27394.0,0.0577,0.0098,1.0077,3.7842,-3.7231,-2.9907
27403.0,0.0433,-0.0084,1.012,3.8452,-3.6621,-2.9297
27413.0,0.0315,-0.0045,1.0142,3.6621,-3.54,-3.6621
27423.0,0.0591,0.006,1.0106,3.7231,-3.54,-3.9062
27433.0,0.0448,0.0051,1.0118,3.8452,-3.6621,-4.0894
27442.0,0.043,0.0078,1.0107,3.7842,-3.7842,-3.7231
27452.0,0.0439,0.0028,1.0138,3.6621,-3.7231,-3.0518
27462.0,0.0304,0.0039,1.0133,3.9062,-3.9062,-2.7466
27471.0,0.0304,0.0105,1.0118,3.9673,-3.7842,-2.1362
27481.0,0.0254,0.0006,1.0118,3.9062,-3.7842,-1.6479
27491.0,0.0267,0.0089,1.0129,3.9673,-3.9062,-2.0752
27500.0,0.0419,0.0046,1.0133,3.9062,-3.7842,-2.3804
27510.0,0.0249,-0.0016,1.0129,3.9673,-3.8452,-2.8687
27520.0,0.028,0.0072,1.0109,3.9673,-3.8452,-3.1128
27530.0,0.0482,-0.0002,1.0121,3.8452,-3.6621,-2.4414
27540.0,0.0364,0.0093,1.0122,3.7231,-3.6621,-2.4414
27549.0,0.0298,-0.0035,1.0087,3.9673,-3.6011,-2.0752
27559.0,0.0338,-0.0156,1.0129,3.9673,-3.7842,-2.0752
27569.0,0.022,-0.0142,1.0139,3.7842,-3.7842,-2.5024
27578.0,0.0326,-0.0046,1.0121,3.7231,-3.7842,-2.8076
27588.0,0.0144,-0.0083,1.0121,3.6621,-3.7842,-3.1128
27598.0,0.0264,-0.0037,1.0099,3.6621,-3.9062,-3.6621
27607.0,0.0231,0.0016,1.0132,3.6011,-3.8452,-3.6621
27617.0,0.0101,-0.0039,1.009,3.7231,-3.8452,-3.8452
27627.0,0.0271,-0.0055,1.0118,3.7842,-4.1504,-4.6387
27637.0,0.0145,0.0006,1.0112,3.7231,-4.0894,-4.2725
27646.0,0.001,0.0062,1.0148,4.0283,-4.1504,-3.479
27656.0,0.0181,-0.0055,1.0128,4.0283,-4.2114,-2.5024
27666.0,0.022,-0.0031,1.0111,3.9062,-4.2725,-2.3193
27675.0,0.0315,0.0092,1.0118,3.7231,-4.3945,-2.6245
27685.0,0.0139,0.0118,1.0103,3.6011,-4.2114,-2.8076
27695.0,0.0262,0.0004,1.0138,3.7231,-4.3945,-2.4414
27705.0,0.0199,-0.0009,1.0076,4.0283,-4.4556,-2.1973
27715.0,0.0298,0.0001,1.0071,3.9062,-4.1504,-1.709
27724.0,0.014,-0.0007,1.0127,3.6621,-4.2114,-1.3428
27734.0,0.0178,-0.0002,1.0143,3.7231,-4.3335,-0.9766
27744.0,0.022,0.0045,1.0123,4.2725,-4.6997,-0.7324
27753.0,0.0253,-0.0029,1.0084,4.1504,-4.5776,-0.8545
27763.0,0.0228,0.0021,1.0081,4.0894,-4.4556,-1.2207
27773.0,0.0248,-0.002,1.011,3.9673,-4.3945,-1.3428
27782.0,0.0365,-0.0065,1.0088,3.9673,-4.4556,-1.3428
27792.0,0.0151,0.0055,1.0118,3.9673,-4.5166,-1.8311
27802.0,0.0043,0.0034,1.0111,4.0894,-4.5166,-2.0142
27811.0,0.025,0.0065,1.0065,3.9673,-4.5166,-1.5869
27822.0,0.0111,0.0087,1.0138,3.9062,-4.5776,-0.7324
27831.0,0.0229,0.0116,1.0106,3.9062,-4.6387,0.0
27841.0,0.0126,-0.0182,1.0126,3.8452,-4.4556,1.0376
27850.0,0.0403,-0.0109,1.01,3.9673,-4.4556,0.4883
27860.0,0.0317,0.0037,1.012,3.7842,-4.2114,-0.1221
27870.0,0.0381,-0.0021,1.011,3.9062,-4.3945,0.1221
27879.0,0.0471,0.0062,1.0098,4.0894,-4.3335,0.061
27889.0,0.038,0.0002,1.0089,4.0894,-4.4556,0.1221
27899.0,0.0502,0.0179,1.0114,4.0283,-4.5166,-0.3052
27909.0,0.0474,-0.0015,1.0093,3.9673,-4.5776,-0.2441
27918.0,0.0322,0.0013,1.0063,3.7842,-4.7607,-1.0376
27928.0,0.0388,-0.0054,1.0088,3.7842,-4.5776,-1.4038
27938.0,0.0321,-0.0023,1.0103,3.7842,-4.5166,-1.4038
27947.0,0.0281,-0.0006,1.0114,3.9062,-4.3335,-2.2583
27957.0,0.0251,-0.004,1.0105,3.8452,-4.1504,-2.2583
27967.0,0.0349,-0.0054,1.0109,3.7842,-4.0894,-2.1973
27977.0,0.0436,-0.0085,1.0114,3.9062,-4.2114,-1.8311
27987.0,0.0471,-0.0179,1.0118,3.9062,-4.5776,-1.709
27996.0,0.0685,-0.0068,1.0084,3.8452,-4.5776,-1.6479
28006.0,0.0502,-0.0123,1.0111,3.8452,-4.3945,-1.77
28016.0,0.0546,-0.0137,1.0092,3.7231,-4.2725,-2.3193
28026.0,0.0587,-0.017,1.0106,3.7842,-4.3335,-2.8687
28035.0,0.0488,-0.0026,1.0077,3.7842,-4.5166,-4.0283
28045.0,0.0497,0.0011,1.0115,3.6621,-4.3335,-4.2725
28054.0,0.0442,0.004,1.0068,3.6011,-4.3945,-4.5166
28064.0,0.045,0.0004,1.0115,3.6011,-4.3945,-5.0659
28074.0,0.0416,0.0061,1.0099,3.418,-4.3335,-4.8828
28084.0,0.0353,0.0148,1.0099,3.6621,-4.3335,-4.3945
28094.0,0.0551,0.0023,1.0103,3.7231,-4.3945,-2.8687
28103.0,0.0428,-0.0077,1.0079,3.8452,-4.4556,-2.2583
28113.0,0.0541,-0.0017,1.0104,3.7842,-4.3335,-2.2583
28123.0,0.0459,-0.0006,1.0087,3.7842,-4.3335,-2.0752
28132.0,0.0586,-0.0104,1.0103,3.7231,-4.3335,-2.3193
28142.0,0.0582,0.0051,1.0103,3.9062,-4.2725,-3.3569
28152.0,0.0396,0.0142,1.0131,3.7842,-4.1504,-3.54
28162.0,0.0546,0.0125,1.0101,3.8452,-4.2114,-3.0518
28171.0,0.0457,0.0203,1.0099,3.8452,-4.4556,-3.0518
28181.0,0.038,0.0159,1.0093,3.7231,-4.3335,-2.5635
28191.0,0.0212,0.0144,1.0109,3.8452,-4.3945,-1.5869
28200.0,0.048,0.0056,1.0095,3.8452,-4.3335,-0.5493
28210.0,0.0306,-0.0073,1.0115,3.9673,-4.3335,-0.1221
28220.0,0.0415,-0.0106,1.0111,3.7842,-4.2725,-0.4272
28230.0,0.0367,-0.0078,1.0094,3.8452,-4.3335,-1.1597
28239.0,0.0455,-0.0068,1.009,3.9673,-4.2114,-1.3428
28249.0,0.0356,-0.0049,1.0093,3.8452,-3.9062,-1.5869
28259.0,0.0349,-0.0051,1.0131,4.0283,-3.9673,-2.0752
28268.0,0.0294,0.0018,1.0123,3.9673,-4.0283,-2.0752
28278.0,0.049,0.0076,1.0098,3.9062,-4.0894,-1.0986
28288.0,0.0537,-0.0035,1.0107,4.0894,-4.1504,-0.6104
28297.0,0.0549,-0.0093,1.0104,4.0894,-4.3335,-1.3428
28307.0,0.0663,-0.0039,1.0092,4.0283,-4.3335,-2.5024
28317.0,0.049,0.0035,1.0117,3.9062,-4.3945,-3.418
28327.0,0.0477,-0.0033,1.0099,3.7842,-4.3335,-3.6011
28337.0,0.0345,-0.0201,1.0103,3.7231,-4.3335,-3.9673
28346.0,0.0312,0.0018,1.0082,3.6621,-4.2725,-4.5776
28356.0,0.0287,-0.0131,1.0098,3.7231,-4.2114,-4.1504
28365.0,0.0239,-0.0023,1.0063,3.7231,-4.2114,-5.188
28375.0,0.0148,-0.0085,1.0129,3.7231,-4.0283,-5.4932
28385.0,0.0164,-0.0013,1.009,3.8452,-4.0283,-5.7983
28395.0,0.0229,-0.001,1.0078,3.8452,-4.0894,-5.188
28404.0,0.0269,0.0111,1.0088,3.9673,-4.0283,-5.0659
28414.0,0.0389,0.0056,1.0083,4.0283,-3.9062,-4.0283
28424.0,0.0428,0.0067,1.0109,4.0283,-4.0283,-3.418
28433.0,0.0586,0.0166,1.009,3.8452,-4.1504,-3.418
28443.0,0.0375,0.0094,1.0088,3.9062,-4.2725,-3.2349
28453.0,0.049,0.0138,1.0114,3.8452,-4.2725,-2.8076
28463.0,0.0435,0.0023,1.0111,3.9673,-4.2725,-2.9907
28473.0,0.028,0.0111,1.0071,3.9673,-4.2725,-3.7231
28482.0,0.0295,0.0071,1.0081,3.9062,-4.1504,-3.6621
28492.0,0.0376,0.0128,1.0104,3.9673,-4.0894,-3.2349
28502.0,0.0396,0.0062,1.0104,3.9062,-3.9673,-2.8076
28511.0,0.0431,0.0114,1.0093,3.8452,-4.0894,-2.7466
28521.0,0.0546,0.0067,1.0114,4.0283,-4.2114,-2.3804
28531.0,0.03,0.0138,1.0115,3.8452,-4.1504,-1.9531
28541.0,0.0436,0.0057,1.0096,3.7231,-4.1504,-0.7935
28550.0,0.0269,0.0026,1.0103,3.9062,-4.2725,-0.5493
28560.0,0.0416,-0.0039,1.0092,3.9673,-4.2725,-0.6104
28570.0,0.0291,-0.0031,1.0095,3.9673,-4.2114,-0.9155
28579.0,0.0308,0.0048,1.0116,3.9673,-4.0894,-1.2207
28589.0,0.0417,0.0079,1.0106,3.8452,-4.1504,-1.0986
28599.0,0.0522,0.0063,1.0104,3.9062,-4.0894,-0.9155
28608.0,0.032,-0.0009,1.0118,3.8452,-3.9673,-0.7324
28618.0,0.0496,-0.0021,1.0089,3.7842,-4.0894,-0.9155
28628.0,0.0355,-0.0068,1.0095,4.0283,-4.2114,-1.2207
28637.0,0.0474,-0.0156,1.0089,3.9673,-4.1504,-1.6479
28647.0,0.0364,-0.0042,1.0088,3.9062,-4.1504,-2.4414
28657.0,0.0377,-0.0039,1.0093,3.7842,-4.0283,-2.9907
28667.0,0.0269,0.0098,1.0115,3.8452,-4.0894,-3.2959
28677.0,0.026,0.0162,1.0111,3.9062,-4.1504,-2.9297
28686.0,0.0336,0.017,1.0121,3.9673,-4.3335,-2.2583
28696.0,0.0389,0.0142,1.0114,3.9673,-4.3335,-0.9766
28706.0,0.0255,0.0067,1.0077,3.9673,-4.3945,0.2441
28715.0,0.0383,-0.0005,1.0118,3.9062,-4.2725,0.4883
28725.0,0.0408,-0.005,1.0105,3.9673,-4.3335,-0.3052
28735.0,0.035,-0.0088,1.0096,4.0894,-4.3945,-1.3428
28745.0,0.0393,-0.0039,1.0106,4.0283,-4.1504,-2.1973
28754.0,0.0334,-0.0001,1.0101,3.9673,-4.0283,-2.5635
28764.0,0.0182,-0.0012,1.0114,3.9062,-3.9673,-2.8076
28774.0,0.043,0.0021,1.0098,3.7842,-4.0283,-2.5635
28783.0,0.0315,-0.0044,1.011,3.8452,-4.2114,-2.1362
28793.0,0.047,-0.0072,1.0093,3.8452,-4.2114,-2.3804
28803.0,0.0432,-0.0111,1.0123,3.8452,-4.2114,-2.8687
28813.0,0.0376,-0.0011,1.0111,4.0283,-4.2725,-3.6621
28822.0,0.0237,0.0027,1.0103,3.8452,-4.2114,-3.7231
28832.0,0.0063,0.0063,1.011,3.8452,-4.1504,-2.9907
28842.0,-0.0092,0.0052,1.0103,3.9062,-4.0894,-1.9531
28851.0,-0.0118,0.0095,1.0115,4.0894,-4.0894,-0.7324
28861.0,0.0087,0.0046,1.0139,4.1504,-4.1504,1.2207
28871.0,0.0308,-0.005,1.0076,4.2114,-3.9673,2.1973
28881.0,0.0367,-0.0043,1.0112,4.1504,-3.9062,2.6245
28890.0,0.0577,-0.0096,1.0101,4.0894,-4.0283,2.5635
28900.0,0.0573,-0.0137,1.012,4.0283,-4.0894,1.2207
28910.0,0.0614,-0.0082,1.0132,3.9673,-4.0894,-0.4272
28920.0,0.0623,-0.0065,1.0126,3.8452,-4.1504,-1.9531
28929.0,0.0413,0.0011,1.0121,3.8452,-4.2114,-3.418
28939.0,0.0199,0.0023,1.0126,3.7842,-4.2114,-4.2725
28948.0,0.0217,0.0104,1.0116,3.8452,-4.3945,-4.1504
28958.0,0.0151,0.0035,1.012,3.7842,-4.2114,-3.2959
28968.0,0.0145,0.0059,1.0099,3.9062,-4.0894,-2.6245
28978.0,0.0129,0.002,1.0117,3.9673,-4.0894,-1.77
28988.0,0.0247,-0.0021,1.0116,3.9673,-4.0894,-1.1597
28997.0,0.033,0.0,1.01,3.9062,-3.9673,-0.9155
29007.0,0.0441,-0.0077,1.0094,3.9673,-4.1504,-1.1597
29017.0,0.0431,-0.0009,1.011,3.9673,-4.2114,-1.4038
29026.0,0.0507,0.005,1.0128,3.9062,-4.2114,-1.4038
29036.0,0.0327,0.0026,1.0099,3.9062,-4.3335,-1.2817
29046.0,0.0402,0.0055,1.0112,3.9062,-4.2114,-1.2817
29055.0,0.0238,0.0,1.0127,3.9062,-4.1504,-1.4038
29065.0,0.0208,-0.0001,1.01,3.7842,-4.2114,-1.3428
29075.0,0.0283,-0.0085,1.0104,3.7842,-4.0894,-1.3428
29084.0,0.0381,-0.0096,1.0116,3.7842,-4.0894,-1.8921
29094.0,0.0372,-0.0078,1.0109,3.8452,-4.0283,-2.8687
29104.0,0.0308,-0.0051,1.011,4.0283,-4.0894,-3.54
29114.0,0.0325,-0.0042,1.0126,3.9062,-4.0283,-4.0894
29123.0,0.03,0.0012,1.0125,3.9062,-4.2114,-4.3945
29133.0,0.0365,0.0056,1.0125,3.8452,-4.1504,-4.0894
29143.0,0.0369,0.0037,1.0116,3.7231,-4.1504,-3.7842
29153.0,0.0217,0.0033,1.0123,3.8452,-4.1504,-3.6621
29162.0,0.031,-0.0027,1.0115,3.9062,-4.1504,-3.2349
29172.0,0.009,0.0027,1.0117,3.9673,-4.1504,-3.54
29182.0,0.0254,0.0081,1.0105,3.9062,-4.0894,-3.3569
29191.0,0.0204,0.0046,1.0118,3.9673,-4.0894,-2.9297
29201.0,0.0227,0.0048,1.012,4.0283,-4.0894,-2.8687
29211.0,0.0311,0.0104,1.0117,3.9062,-4.1504,-2.4414
29221.0,0.0374,0.0059,1.0106,3.9062,-4.1504,-1.9531
29230.0,0.0331,0.0045,1.0122,3.9062,-4.2114,-1.77
29240.0,0.032,-0.0082,1.0122,3.9673,-4.2725,-1.8311
29250.0,0.0386,-0.0004,1.0115,3.9062,-4.2725,-2.4414
29259.0,0.035,-0.0028,1.0107,3.7842,-4.2725,-2.6245
29269.0,0.0385,-0.0032,1.0109,3.8452,-4.2725,-3.1128
29279.0,0.0192,-0.0032,1.0101,3.9062,-4.2725,-3.54
29289.0,0.0254,-0.0018,1.0106,3.9673,-4.2114,-3.8452
29299.0,0.0259,-0.0034,1.0101,3.9062,-4.2114,-4.1504
29308.0,0.0367,0.0026,1.0096,3.8452,-4.2114,-4.3335
29318.0,0.0226,-0.0009,1.0111,3.9062,-4.2114,-4.3945
29327.0,0.0361,0.0013,1.0115,3.9673,-4.2114,-4.1504
29337.0,0.0317,0.0031,1.0121,3.8452,-4.1504,-3.8452
29347.0,0.028,0.0012,1.0125,3.7842,-4.1504,-3.7842
29357.0,0.0361,0.0044,1.0105,3.7842,-4.3335,-3.54
29366.0,0.0117,0.0032,1.0098,3.8452,-4.3335,-3.2349
29376.0,0.0161,0.0024,1.011,3.8452,-4.3335,-2.9297
29386.0,0.0236,0.0016,1.0118,3.9062,-4.2114,-2.7466
29396.0,0.0175,0.0001,1.011,3.9673,-4.1504,-2.6855
29405.0,0.0165,0.0032,1.01,4.0894,-4.2114,-2.5024
29415.0,0.0167,0.0023,1.0103,4.0283,-4.1504,-2.3804
29425.0,0.0345,0.0005,1.0122,3.9673,-4.1504,-2.1362
29435.0,0.0168,-0.0009,1.0101,3.9062,-4.1504,-2.1362
29444.0,0.0398,-0.0031,1.0107,3.9673,-4.1504,-2.1362
29454.0,0.0215,-0.0055,1.0127,4.0283,-4.2114,-2.3804
29463.0,0.0293,0.0068,1.011,3.8452,-4.1504,-2.6855
29474.0,0.0165,0.002,1.011,3.8452,-4.0894,-2.4414
29483.0,0.025,0.0034,1.0115,3.8452,-4.1504,-2.5024
29493.0,0.0193,-0.0012,1.0135,3.7842,-4.0894,-2.4414
29502.0,0.0244,0.0027,1.0129,3.9062,-4.1504,-2.5635
29512.0,0.0232,-0.0002,1.0131,3.9062,-4.2725,-2.4414
29522.0,0.0343,0.0024,1.0114,3.9062,-4.3945,-1.709
29532.0,0.0457,-0.0037,1.0107,3.9062,-4.3335,-0.9155
29542.0,0.0388,-0.006,1.0107,3.9673,-4.2114,-1.0986
29551.0,0.0348,-0.0042,1.0116,3.9062,-4.1504,-1.8921
29561.0,0.0317,-0.0023,1.0127,3.8452,-4.1504,-2.3804
29570.0,0.0238,0.0031,1.0116,3.9673,-4.2725,-2.3193
29580.0,0.0292,-0.002,1.0105,3.9062,-4.2114,-2.0142
29590.0,0.0262,-0.0031,1.0112,3.9062,-4.1504,-2.0142
29600.0,0.0437,-0.0021,1.0104,3.9062,-4.1504,-2.2583
29610.0,0.0186,-0.0009,1.0118,4.0283,-4.0894,-2.6855
29619.0,0.0436,0.0016,1.0112,4.0283,-4.1504,-2.9297
29629.0,0.0342,-0.0031,1.0096,3.9673,-4.2114,-2.9907
29639.0,0.0374,0.0034,1.0092,3.9062,-4.1504,-3.1738
29648.0,0.035,0.0024,1.0123,3.9062,-4.0894,-2.9907
29658.0,0.0299,0.0017,1.0115,3.9673,-4.1504,-2.8687
29668.0,0.0282,0.0005,1.0114,3.9673,-4.1504,-2.6855
29677.0,0.0262,0.0004,1.012,3.9062,-4.2725,-2.4414
29687.0,0.0271,0.0009,1.0125,3.9062,-4.2114,-2.1973
29697.0,0.026,0.0011,1.011,3.8452,-4.0894,-2.1973
29706.0,0.0269,0.0,1.0121,3.8452,-4.1504,-2.1362
29716.0,0.0266,0.0005,1.0112,3.9062,-4.2114,-2.1973
29726.0,0.0261,-0.0004,1.0125,3.9673,-4.3335,-2.1973
29736.0,0.0276,-0.0001,1.0117,3.9062,-4.2725,-2.1973
29746.0,0.027,-0.0004,1.012,3.9062,-4.3945,-2.1973
29755.0,0.0259,0.0009,1.0127,3.8452,-4.2725,-2.1973
29765.0,0.027,0.0,1.0111,3.7842,-4.3335,-2.1362
29774.0,0.0264,0.0005,1.011,3.8452,-4.2725,-2.0752
29784.0,0.0264,-0.001,1.0122,3.9673,-4.2725,-2.1362
29794.0,0.0269,-0.0007,1.011,3.9673,-4.3335,-2.1973
29804.0,0.027,-0.0012,1.0106,3.9673,-4.3335,-2.2583
29813.0,0.0261,-0.0004,1.0118,3.9673,-4.2114,-2.1362
29823.0,0.0261,0.0009,1.0107,3.9062,-4.2725,-2.0752
29833.0,0.0265,-0.0005,1.0118,3.9062,-4.2725,-2.1973
29843.0,0.0258,-0.0004,1.0121,3.9673,-4.2114,-2.2583
29853.0,0.0255,-0.0009,1.0107,3.9673,-4.2725,-2.3193
29862.0,0.0271,0.0,1.0117,3.8452,-4.1504,-2.2583
29872.0,0.0278,0.0001,1.0138,3.9673,-4.1504,-2.1973
29881.0,0.0269,0.0007,1.0112,3.9062,-4.2114,-2.1362
29891.0,0.027,-0.0004,1.0112,3.9062,-4.0894,-2.1973
29901.0,0.0264,-0.0005,1.0116,3.9673,-4.1504,-2.1362
29911.0,0.0266,0.0009,1.0115,3.9062,-4.1504,-2.0752
29920.0,0.0266,-0.0002,1.0118,3.9673,-4.2114,-2.0752
29930.0,0.0265,0.0004,1.0114,3.9062,-4.0283,-2.0752
29940.0,0.0276,-0.001,1.0111,3.9062,-4.0894,-2.1362
29949.0,0.0271,-0.0006,1.0126,3.9062,-4.0894,-2.1973
29959.0,0.0272,0.0,1.011,3.9062,-4.2725,-2.0752
29969.0,0.0265,-0.0001,1.011,3.9062,-4.2725,-2.1973
29979.0,0.0276,-0.001,1.0116,3.9062,-4.2725,-2.3193
29988.0,0.0272,-0.0005,1.012,3.9673,-4.2114,-2.3193
29998.0,0.026,-0.0012,1.0132,3.9673,-4.1504,-2.1973
30008.0,0.0261,-0.0002,1.0122,3.9673,-4.1504,-2.1973
30018.0,0.0265,-0.0002,1.0125,3.9673,-4.1504,-2.1362
30027.0,0.0262,-0.0005,1.0101,4.0894,-4.2725,-2.2583
30037.0,0.0264,0.0,1.0118,4.0283,-4.3335,-2.3193
30047.0,0.0267,0.0009,1.0114,3.9673,-4.2114,-2.1973
30056.0,0.0262,-0.0001,1.0122,3.9062,-4.2114,-2.1362
30066.0,0.0264,-0.0001,1.011,4.0283,-4.2114,-2.1973
30076.0,0.0261,-0.001,1.0125,3.9673,-4.2114,-2.3193
30086.0,0.0254,-0.0005,1.0115,3.9673,-4.1504,-2.2583
30095.0,0.0259,-0.0006,1.0131,3.9062,-4.1504,-2.2583
30105.0,0.0264,-0.0009,1.0107,3.9673,-4.2114,-2.2583
30115.0,0.0272,-0.0015,1.0105,3.9062,-4.1504,-2.0142
30125.0,0.0277,-0.0013,1.0109,3.8452,-4.1504,-2.1362
30134.0,0.0264,0.0001,1.011,3.9062,-4.1504,-2.1362
30144.0,0.027,0.0005,1.0123,3.8452,-4.0283,-2.1362
30153.0,0.026,-0.0007,1.0118,3.9673,-4.1504,-2.1973
30163.0,0.0273,0.0002,1.0128,4.0283,-4.2114,-2.1362
30173.0,0.0269,0.0001,1.0123,3.9673,-4.3335,-2.3193
30183.0,0.0267,-0.001,1.0112,3.9673,-4.2725,-2.2583
30192.0,0.028,-0.0013,1.0111,3.9673,-4.2725,-2.2583
30202.0,0.0265,0.0006,1.0117,3.9673,-4.2725,-2.2583
30212.0,0.0278,-0.0007,1.0101,3.9062,-4.2114,-2.1973
30222.0,0.027,-0.0002,1.0109,3.9062,-4.1504,-2.3193
30231.0,0.0271,0.0001,1.0115,3.9062,-4.1504,-2.1362
30241.0,0.027,0.0011,1.0109,3.8452,-4.0894,-2.1362
30251.0,0.0256,-0.0002,1.0121,3.9673,-4.2114,-2.0752
30260.0,0.0265,-0.0007,1.0126,4.0283,-4.2725,-2.1362
30270.0,0.0264,0.0009,1.0115,3.9062,-4.2725,-2.3193
30280.0,0.0281,0.0002,1.011,4.0283,-4.2725,-2.2583
